classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
336916324,Cedric1,2313202,61170320287f767816f2,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:01 UTC,,,"{""source"":""api"",""session"":""a5c922057d03cc85d9fd2345c47860634036cf2d43b09cf0326a7d55c5e224e1"",""viewport"":{""width"":1440,""height"":686},""started_at"":""2021-05-28T08:45:22.999Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-05-28T08:45:59.475Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:44:12.290Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":220.30859375,""y"":69.52734375,""tool"":0,""frame"":0,""width"":44.05078125,""height"":46.86328125,""details"":[],""tool_label"":""Duck""},{""x"":449.21875,""y"":90.00390625,""tool"":0,""frame"":0,""width"":32.2578125,""height"":75.62109375,""details"":[],""tool_label"":""Duck""},{""x"":390.171875,""y"":284.03515625,""tool"":0,""frame"":0,""width"":18.63671875,""height"":11.65234375,""details"":[],""tool_label"":""Duck""},{""x"":278.1640625,""y"":360.875,""tool"":0,""frame"":0,""width"":16.65625,""height"":14.625,""details"":[],""tool_label"":""Duck""},{""x"":263.9296875,""y"":391.71484375,""tool"":0,""frame"":0,""width"":19.48046875,""height"":21.171875,""details"":[],""tool_label"":""Duck""},{""x"":238.98046875,""y"":444.0546875,""tool"":0,""frame"":0,""width"":27.1640625,""height"":37.13671875,""details"":[],""tool_label"":""Duck""},{""x"":9.43359375,""y"":93.1171875,""tool"":2,""frame"":0,""width"":22.71484375,""height"":36.484375,""details"":[],""tool_label"":""Crane""},{""x"":26.984375,""y"":230.3515625,""tool"":2,""frame"":0,""width"":102.61328125,""height"":47.9609375,""details"":[],""tool_label"":""Crane""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60183885"":{""retired"":{""id"":83322049,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T13:18:29.466Z"",""updated_at"":""2021-08-19T13:25:35.476Z"",""retired_at"":""2021-08-19T13:25:35.469Z"",""subject_id"":60183885,""retirement_reason"":""classification_count""},""Filename"":""BDA_12c_20181113_2_00636_02_07.png""}}",60183885
336916338,Cedric1,2313202,61170320287f767816f2,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:07 UTC,,,"{""source"":""api"",""session"":""a5c922057d03cc85d9fd2345c47860634036cf2d43b09cf0326a7d55c5e224e1"",""viewport"":{""width"":1440,""height"":686},""started_at"":""2021-05-28T08:45:59.521Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-05-28T08:46:06.034Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:44:12.290Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60587401"":{""retired"":{""id"":83320513,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T11:37:55.255Z"",""updated_at"":""2021-08-10T22:55:01.862Z"",""retired_at"":""2021-08-10T22:55:01.855Z"",""subject_id"":60587401,""retirement_reason"":""classification_count""},""Filename"":""BDA_unknown_20181106_1_00009_03_01.png""}}",60587401
336916339,Gdesousajunior,2313201,052a198a89a848e4cd62,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:08 UTC,,,"{""source"":""api"",""session"":""16f7d2d1acd03188152b617c6b8ef85bce3d4788eab4d1a255c9a8f6b3c5a756"",""viewport"":{""width"":1001,""height"":570},""started_at"":""2021-05-28T08:45:53.411Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-05-28T08:46:08.771Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":494,""clientHeight"":377,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:45:16.737Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":441.1724548339844,""y"":218.7425994873047,""tool"":0,""frame"":0,""width"":90.38967895507812,""height"":53.04798889160156,""details"":[],""tool_label"":""Duck""},{""x"":271.30535888671875,""y"":438.99853515625,""tool"":0,""frame"":0,""width"":72.29446411132812,""height"":50.107818603515625,""details"":[],""tool_label"":""Duck""},{""x"":77.10590362548828,""y"":401.6514587402344,""tool"":0,""frame"":0,""width"":88.37369537353516,""height"":65.8681640625,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":null}]","{""60585453"":{""retired"":{""id"":83309060,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-04-30T23:04:51.852Z"",""updated_at"":""2021-11-02T13:40:24.238Z"",""retired_at"":""2021-11-02T13:40:24.228Z"",""subject_id"":60585453,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_3_00748_01_06.png""}}",60585453
336916348,Gdesousajunior,2313201,052a198a89a848e4cd62,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:17 UTC,,,"{""source"":""api"",""session"":""16f7d2d1acd03188152b617c6b8ef85bce3d4788eab4d1a255c9a8f6b3c5a756"",""viewport"":{""width"":1001,""height"":570},""started_at"":""2021-05-28T08:46:08.821Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-05-28T08:46:17.042Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":494,""clientHeight"":377,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:45:16.737Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":461.4836730957031,""y"":219.499267578125,""tool"":0,""frame"":0,""width"":43.3734130859375,""height"":77.37496948242188,""details"":[],""tool_label"":""Duck""},{""x"":543.2202758789062,""y"":476.2969970703125,""tool"":0,""frame"":0,""width"":44.39495849609375,""height"":50.556396484375,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60185310"":{""retired"":{""id"":83317366,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T08:10:17.252Z"",""updated_at"":""2021-10-10T16:03:20.447Z"",""retired_at"":""2021-10-10T16:03:20.440Z"",""subject_id"":60185310,""retirement_reason"":""classification_count""},""Filename"":""BDA_12c_20181113_2_00816_06_04.png""}}",60185310
336916351,harishsubramanian,2316349,5ffebe3e59b50d9b0a33,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:20 UTC,,,"{""source"":""api"",""session"":""edff49c9e23339fa557982e27ec6997330b33c471d210c6b71d9c0f658cc5e7e"",""viewport"":{""width"":1792,""height"":906},""started_at"":""2021-05-28T08:39:43.169Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T08:46:19.596Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:39:42.965Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":497.52734375,""y"":195.79296875,""tool"":1,""frame"":0,""width"":50.953125,""height"":27.13671875,""details"":[],""tool_label"":""Goose""},{""x"":517.69140625,""y"":109.9375,""tool"":0,""frame"":0,""width"":45.3671875,""height"":29.484375,""details"":[],""tool_label"":""Duck""},{""x"":335.1796875,""y"":148.046875,""tool"":0,""frame"":0,""width"":49.59375,""height"":5.92578125,""details"":[],""tool_label"":""Duck""},{""x"":383.6796875,""y"":168.75390625,""tool"":1,""frame"":0,""width"":53.484375,""height"":13.4140625,""details"":[],""tool_label"":""Goose""},{""x"":287.578125,""y"":237.8984375,""tool"":1,""frame"":0,""width"":11.125,""height"":49.4765625,""details"":[],""tool_label"":""Goose""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60186830"":{""retired"":{""id"":83322940,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T14:19:06.980Z"",""updated_at"":""2021-10-19T23:49:49.075Z"",""retired_at"":""2021-10-19T23:49:49.064Z"",""subject_id"":60186830,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_2_00300_06_01.png""}}",60186830
336916352,AshwiniSingh,2142076,0d66c058403b819fd391,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:21 UTC,,,"{""source"":""api"",""session"":""6ac31f851ce84f02dc65af081182ba99a316fc59b0debbed329d2e5b6c5f47d0"",""viewport"":{""width"":1440,""height"":789},""started_at"":""2021-05-28T08:45:53.134Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T08:46:20.820Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:39:21.853Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":261.18359375,""y"":310.8359375,""tool"":1,""frame"":0,""width"":71.9921875,""height"":105.6328125,""details"":[],""tool_label"":""Goose""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60584962"":{""retired"":{""id"":83318721,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T09:34:44.879Z"",""updated_at"":""2021-08-18T20:12:45.567Z"",""retired_at"":""2021-08-18T20:12:45.561Z"",""subject_id"":60584962,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_3_00738_03_04.png""}}",60584962
336916357,Cedric1,2313202,61170320287f767816f2,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:23 UTC,,,"{""source"":""api"",""session"":""a5c922057d03cc85d9fd2345c47860634036cf2d43b09cf0326a7d55c5e224e1"",""viewport"":{""width"":1440,""height"":686},""started_at"":""2021-05-28T08:46:06.079Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-05-28T08:46:21.753Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:44:12.290Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":659.0390625,""y"":7.04296875,""tool"":0,""frame"":0,""width"":18.48828125,""height"":16.5,""details"":[],""tool_label"":""Duck""},{""x"":642.203125,""y"":75.90234375,""tool"":0,""frame"":0,""width"":18.50390625,""height"":24.06640625,""details"":[],""tool_label"":""Duck""},{""x"":670.66796875,""y"":136.33984375,""tool"":0,""frame"":0,""width"":13.4921875,""height"":21.83203125,""details"":[],""tool_label"":""Duck""},{""x"":586.875,""y"":375.625,""tool"":0,""frame"":0,""width"":29.03515625,""height"":38.52734375,""details"":[],""tool_label"":""Duck""},{""x"":540.04296875,""y"":468.4375,""tool"":0,""frame"":0,""width"":30.28125,""height"":22.375,""details"":[],""tool_label"":""Duck""},{""x"":625.5859375,""y"":492.26171875,""tool"":0,""frame"":0,""width"":31.27734375,""height"":39.7734375,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60595024"":{""retired"":{""id"":83324028,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T15:32:00.134Z"",""updated_at"":""2021-10-15T20:59:05.605Z"",""retired_at"":""2021-10-15T20:59:05.578Z"",""subject_id"":60595024,""retirement_reason"":""classification_count""},""Filename"":""FWS_MaxwellLake13_20171215_1_00601_07_01.png""}}",60595024
336916375,sfurtal,2263329,220c010f406043ad0ed7,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:35 UTC,,,"{""source"":""api"",""session"":""36ce1389042e9e4189121903e88aa4e55b13e3e0d412746fe0d846f2f9f158e5"",""viewport"":{""width"":960,""height"":984},""started_at"":""2021-05-28T08:45:56.142Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T08:46:34.792Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":441,""clientHeight"":336,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:39:50.069Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":201.67906188964844,""y"":132.3485565185547,""tool"":0,""frame"":0,""width"":62.37724304199219,""height"":55.19061279296875,""details"":[],""tool_label"":""Duck""},{""x"":139.57391357421875,""y"":414.1029357910156,""tool"":0,""frame"":0,""width"":78.54238891601562,""height"":63.043609619140625,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":null}]","{""60190339"":{""retired"":{""id"":83299787,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-04-30T16:30:44.581Z"",""updated_at"":""2021-11-14T14:06:52.669Z"",""retired_at"":""2021-11-14T14:06:52.602Z"",""subject_id"":60190339,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_2_00462_05_04.png""}}",60190339
336916380,Cedric1,2313202,61170320287f767816f2,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:37 UTC,,,"{""source"":""api"",""session"":""a5c922057d03cc85d9fd2345c47860634036cf2d43b09cf0326a7d55c5e224e1"",""viewport"":{""width"":1440,""height"":686},""started_at"":""2021-05-28T08:46:21.794Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-05-28T08:46:35.797Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:44:12.290Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":210.08984375,""y"":6.0078125,""tool"":0,""frame"":0,""width"":27.453125,""height"":17.109375,""details"":[],""tool_label"":""Duck""},{""x"":153.8828125,""y"":4.1015625,""tool"":0,""frame"":0,""width"":24.03515625,""height"":13.84375,""details"":[],""tool_label"":""Duck""},{""x"":113.87109375,""y"":23.75,""tool"":0,""frame"":0,""width"":32.59375,""height"":37.59375,""details"":[],""tool_label"":""Duck""},{""x"":50.7578125,""y"":37.30859375,""tool"":0,""frame"":0,""width"":29.3125,""height"":28.97265625,""details"":[],""tool_label"":""Duck""},{""x"":92.16796875,""y"":105.04296875,""tool"":0,""frame"":0,""width"":24.5078125,""height"":28.1796875,""details"":[],""tool_label"":""Duck""},{""x"":66.56640625,""y"":153.234375,""tool"":0,""frame"":0,""width"":37.390625,""height"":17.63671875,""details"":[],""tool_label"":""Duck""},{""x"":3.60546875,""y"":133.41015625,""tool"":0,""frame"":0,""width"":33.0390625,""height"":64.6328125,""details"":[],""tool_label"":""Duck""},{""x"":229.359375,""y"":146.96875,""tool"":0,""frame"":0,""width"":34.51953125,""height"":39.88671875,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60185850"":{""retired"":{""id"":83322755,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T14:05:33.608Z"",""updated_at"":""2021-09-16T11:47:42.831Z"",""retired_at"":""2021-09-16T11:47:42.823Z"",""subject_id"":60185850,""retirement_reason"":""classification_count""},""Filename"":""BDA_12c_20181113_2_00853_03_08.png""}}",60185850
336916382,Doddegowda,2154838,d6056982e04248a5e701,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:37 UTC,,,"{""source"":""api"",""session"":""c99a5236b8a189d50971a91788b8f7b5d9d9913403e937f4e48c499bb52d31c9"",""viewport"":{""width"":1440,""height"":666},""started_at"":""2021-05-28T08:45:47.140Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T08:46:37.611Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:39:46.218Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":null}]","{""60593411"":{""retired"":{""id"":83318097,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T08:57:54.664Z"",""updated_at"":""2021-08-14T19:43:38.759Z"",""retired_at"":""2021-08-14T19:43:38.750Z"",""subject_id"":60593411,""retirement_reason"":""classification_count""},""Filename"":""BDA_unknown_20181106_1_00165_02_03.png""}}",60593411
336916386,Cedric1,2313202,61170320287f767816f2,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:41 UTC,,,"{""source"":""api"",""session"":""a5c922057d03cc85d9fd2345c47860634036cf2d43b09cf0326a7d55c5e224e1"",""viewport"":{""width"":1440,""height"":686},""started_at"":""2021-05-28T08:46:35.825Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-05-28T08:46:39.641Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:44:12.290Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60193374"":{""retired"":{""id"":83311932,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T02:11:13.211Z"",""updated_at"":""2021-08-03T11:22:14.601Z"",""retired_at"":""2021-08-03T11:22:14.595Z"",""subject_id"":60193374,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_2_00532_04_07.png""}}",60193374
336916397,AshwiniSingh,2142076,0d66c058403b819fd391,17287,Duck/Goose/Crane,39.71,2021-05-28 08:46:50 UTC,,,"{""source"":""api"",""session"":""6ac31f851ce84f02dc65af081182ba99a316fc59b0debbed329d2e5b6c5f47d0"",""viewport"":{""width"":1440,""height"":789},""started_at"":""2021-05-28T08:46:20.849Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T08:46:50.198Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:39:21.853Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":426.75390625,""y"":328.6875,""tool"":0,""frame"":0,""width"":102.41796875,""height"":82.80078125,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":null}]","{""60584963"":{""retired"":{""id"":83317638,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T08:28:36.470Z"",""updated_at"":""2021-11-08T16:35:45.315Z"",""retired_at"":""2021-11-08T16:35:45.307Z"",""subject_id"":60584963,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_3_00738_03_07.png""}}",60584963
